Local time,Open,High,Low,Close,Volume
18.12.2024 03:00:00.000 GMT-0000,22000.686,22002.109,21976.875,21986.364,377099.99
18.12.2024 04:00:00.000 GMT-0000,21986.154,22017.089,21985.609,22012.798,347999.99
18.12.2024 05:00:00.000 GMT-0000,22012.719,22019.599,22000.108,22017.754,391000
18.12.2024 06:00:00.000 GMT-0000,22017.709,22025.108,21991.632,22013.854,391400.01
18.12.2024 07:00:00.000 GMT-0000,22014.032,22016.843,21996.143,22006.820,384799.99
18.12.2024 08:00:00.000 GMT-0000,22006.620,22036.808,22006.231,22013.687,700999.98
18.12.2024 09:00:00.000 GMT-0000,22013.042,22032.110,21991.553,22027.789,750590.03
18.12.2024 10:00:00.000 GMT-0000,22027.653,22053.064,22023.553,22045.999,564700.01
18.12.2024 11:00:00.000 GMT-0000,22045.632,22061.619,22037.064,22047.775,489100.01
18.12.2024 12:00:00.000 GMT-0000,22047.698,22064.764,22039.121,22053.919,627500
18.12.2024 13:00:00.000 GMT-0000,22054.042,22055.908,21962.221,21964.786,894200.03
18.12.2024 14:00:00.000 GMT-0000,21965.065,21983.653,21890.389,21973.819,1854570.03
18.12.2024 15:00:00.000 GMT-0000,21974.032,22037.243,21958.908,22005.765,1955090.05
18.12.2024 16:00:00.000 GMT-0000,22005.987,22026.375,21938.542,21993.576,1846760.03
18.12.2024 17:00:00.000 GMT-0000,21993.265,22010.786,21965.231,21988.242,1629740
18.12.2024 18:00:00.000 GMT-0000,21987.164,21999.610,21961.787,21979.231,1370260
18.12.2024 19:00:00.000 GMT-0000,21979.387,21980.031,21591.243,21600.409,2785310.03
18.12.2024 20:00:00.000 GMT-0000,21602.354,21623.489,21126.120,21196.697,3211600.07
18.12.2024 21:00:00.000 GMT-0000,21196.543,21214.597,21011.620,21137.175,692910.02
18.12.2024 22:00:00.000 GMT-0000,21137.175,21137.175,21137.175,21137.175,0
18.12.2024 23:00:00.000 GMT-0000,21212.299,21248.131,21156.275,21172.808,800300
19.12.2024 00:00:00.000 GMT-0000,21173.842,21240.675,21171.619,21239.065,864899.99
19.12.2024 01:00:00.000 GMT-0000,21239.365,21251.632,21177.108,21204.765,1009999.99
19.12.2024 02:00:00.000 GMT-0000,21204.698,21205.099,21156.197,21164.853,834800.01
19.12.2024 03:00:00.000 GMT-0000,21165.010,21188.919,21130.887,21183.343,768599.99
19.12.2024 04:00:00.000 GMT-0000,21183.610,21201.108,21171.564,21186.543,530099.99
19.12.2024 05:00:00.000 GMT-0000,21186.154,21210.799,21136.586,21141.376,647300.01
19.12.2024 06:00:00.000 GMT-0000,21141.154,21202.898,21139.132,21189.242,787100.02
19.12.2024 07:00:00.000 GMT-0000,21189.419,21268.219,21184.032,21263.175,1032699.94
19.12.2024 08:00:00.000 GMT-0000,21264.387,21290.999,21231.909,21289.021,1178900
19.12.2024 09:00:00.000 GMT-0000,21289.019,21298.899,21238.075,21270.320,1139199.97
19.12.2024 10:00:00.000 GMT-0000,21270.198,21315.897,21260.297,21266.554,900099.99
19.12.2024 11:00:00.000 GMT-0000,21266.519,21285.687,21246.319,21276.265,837400.02
19.12.2024 12:00:00.000 GMT-0000,21276.553,21377.589,21270.076,21377.097,1150599.96
19.12.2024 13:00:00.000 GMT-0000,21377.029,21382.389,21320.121,21326.021,1278200.03
19.12.2024 14:00:00.000 GMT-0000,21326.052,21400.409,21256.032,21282.399,2283139.94
19.12.2024 15:00:00.000 GMT-0000,21281.289,21345.119,21182.298,21269.121,2832479.95
19.12.2024 16:00:00.000 GMT-0000,21268.909,21347.389,21180.720,21281.332,2564759.97
19.12.2024 17:00:00.000 GMT-0000,21281.909,21288.631,21152.254,21238.576,2344439.98
19.12.2024 18:00:00.000 GMT-0000,21237.654,21318.198,21158.110,21316.353,2237400.05
19.12.2024 19:00:00.000 GMT-0000,21316.318,21318.064,21181.020,21181.708,2200799.94
19.12.2024 20:00:00.000 GMT-0000,21181.586,21250.499,21082.876,21095.754,2404200.08
19.12.2024 21:00:00.000 GMT-0000,21096.764,21115.208,21072.521,21075.843,449400.01
19.12.2024 22:00:00.000 GMT-0000,21075.843,21075.843,21075.843,21075.843,0
19.12.2024 23:00:00.000 GMT-0000,21148.053,21150.919,21089.197,21100.298,518899.98
20.12.2024 00:00:00.000 GMT-0000,21100.121,21114.099,20991.886,21003.875,1089599.97
20.12.2024 01:00:00.000 GMT-0000,21003.619,21026.765,20983.021,20996.586,1037899.97
20.12.2024 02:00:00.000 GMT-0000,20996.640,20998.554,20947.575,20979.610,871299.98
20.12.2024 03:00:00.000 GMT-0000,20979.989,21003.031,20929.697,20945.719,764000
20.12.2024 04:00:00.000 GMT-0000,20946.099,20974.719,20945.709,20973.631,606800.02
20.12.2024 05:00:00.000 GMT-0000,20973.909,20989.919,20965.242,20989.032,618099.99
20.12.2024 06:00:00.000 GMT-0000,20989.131,21021.665,20962.264,21019.254,668299.97
20.12.2024 07:00:00.000 GMT-0000,21018.919,21026.876,20983.786,21005.721,791700.01
20.12.2024 08:00:00.000 GMT-0000,21006.176,21016.165,20876.408,20916.298,1318400.03
20.12.2024 09:00:00.000 GMT-0000,20917.231,20918.554,20832.742,20849.389,1314800.02
20.12.2024 10:00:00.000 GMT-0000,20849.176,20873.687,20821.887,20831.054,1248299.96
20.12.2024 11:00:00.000 GMT-0000,20830.909,20850.865,20798.086,20813.875,1079599.98
20.12.2024 12:00:00.000 GMT-0000,20813.697,20829.043,20733.820,20825.287,1280699.97
20.12.2024 13:00:00.000 GMT-0000,20825.399,20958.989,20797.254,20943.343,1501500.01
20.12.2024 14:00:00.000 GMT-0000,20943.499,21037.919,20893.121,20968.031,2269759.89
20.12.2024 15:00:00.000 GMT-0000,20968.142,21292.989,20968.142,21254.787,2736959.93
20.12.2024 16:00:00.000 GMT-0000,21255.087,21526.220,21246.653,21492.510,2440320.02
20.12.2024 17:00:00.000 GMT-0000,21493.521,21553.032,21469.721,21491.565,2241359.95
20.12.2024 18:00:00.000 GMT-0000,21492.398,21502.064,21384.165,21394.976,2289839.98
20.12.2024 19:00:00.000 GMT-0000,21393.443,21481.219,21378.375,21427.153,2155920.03
20.12.2024 20:00:00.000 GMT-0000,21428.189,21441.889,21248.865,21298.064,2374680.04
20.12.2024 21:00:00.000 GMT-0000,21297.965,21359.943,21273.075,21295.910,578760.03
20.12.2024 22:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
20.12.2024 23:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 00:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 01:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 02:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 03:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 04:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 05:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 06:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 07:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 08:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 09:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 10:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 11:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 12:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 13:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 14:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 15:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 16:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 17:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 18:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 19:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 20:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 21:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 22:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
21.12.2024 23:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 00:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 01:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 02:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 03:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 04:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 05:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 06:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 07:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 08:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 09:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 10:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 11:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 12:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 13:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 14:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 15:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 16:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 17:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 18:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 19:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 20:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 21:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 22:00:00.000 GMT-0000,21295.910,21295.910,21295.910,21295.910,0
22.12.2024 23:00:00.000 GMT-0000,21316.187,21411.886,21316.187,21386.289,571399.99
23.12.2024 00:00:00.000 GMT-0000,21388.065,21395.709,21324.375,21356.520,712499.98
23.12.2024 01:00:00.000 GMT-0000,21356.899,21423.164,21339.187,21416.331,761200.01
23.12.2024 02:00:00.000 GMT-0000,21416.318,21425.043,21383.608,21404.397,787800.01
23.12.2024 03:00:00.000 GMT-0000,21404.209,21415.087,21387.154,21403.719,508199.99
23.12.2024 04:00:00.000 GMT-0000,21403.832,21438.187,21403.076,21434.821,434800
23.12.2024 05:00:00.000 GMT-0000,21435.510,21460.410,21427.676,21457.921,516799.99
23.12.2024 06:00:00.000 GMT-0000,21457.886,21470.921,21441.408,21461.654,492500.01
23.12.2024 07:00:00.000 GMT-0000,21462.310,21464.299,21416.510,21441.109,747699.98
23.12.2024 08:00:00.000 GMT-0000,21441.553,21449.599,21392.199,21404.543,1173859.95
23.12.2024 09:00:00.000 GMT-0000,21405.608,21422.365,21383.953,21395.665,1047000.05
23.12.2024 10:00:00.000 GMT-0000,21395.609,21409.089,21343.076,21354.389,894299.98
23.12.2024 11:00:00.000 GMT-0000,21354.887,21359.886,21302.375,21323.043,1012799.98
23.12.2024 12:00:00.000 GMT-0000,21323.398,21400.789,21323.398,21398.576,1029500.01
23.12.2024 13:00:00.000 GMT-0000,21398.410,21401.676,21274.676,21302.154,1184900.05
23.12.2024 14:00:00.000 GMT-0000,21302.375,21405.710,21290.443,21368.353,2074620.01
23.12.2024 15:00:00.000 GMT-0000,21368.318,21377.587,21217.043,21302.776,2574120.04
23.12.2024 16:00:00.000 GMT-0000,21302.342,21437.299,21296.620,21434.297,2059079.89
23.12.2024 17:00:00.000 GMT-0000,21434.731,21467.064,21381.119,21432.909,2046839.95
23.12.2024 18:00:00.000 GMT-0000,21433.399,21490.797,21424.332,21480.408,1871999.98
23.12.2024 19:00:00.000 GMT-0000,21480.609,21511.875,21442.254,21442.765,1772879.96
23.12.2024 20:00:00.000 GMT-0000,21442.708,21502.053,21401.810,21489.408,2051399.95
23.12.2024 21:00:00.000 GMT-0000,21490.589,21503.520,21451.132,21483.053,410400
23.12.2024 22:00:00.000 GMT-0000,21483.053,21483.053,21483.053,21483.053,0
23.12.2024 23:00:00.000 GMT-0000,21488.376,21499.709,21459.164,21475.631,347799.99
24.12.2024 00:00:00.000 GMT-0000,21475.731,21477.807,21449.043,21474.732,413300.01
24.12.2024 01:00:00.000 GMT-0000,21475.043,21485.687,21459.721,21477.876,571699.98
24.12.2024 02:00:00.000 GMT-0000,21477.819,21491.389,21469.576,21489.843,481000.01
24.12.2024 03:00:00.000 GMT-0000,21490.289,21499.108,21475.198,21482.320,377600.01
24.12.2024 04:00:00.000 GMT-0000,21482.565,21491.499,21466.353,21490.654,270100
24.12.2024 05:00:00.000 GMT-0000,21490.543,21493.599,21481.053,21485.364,250400.01
24.12.2024 06:00:00.000 GMT-0000,21485.586,21510.289,21477.665,21504.165,270399.99
24.12.2024 07:00:00.000 GMT-0000,21504.086,21536.398,21502.865,21512.721,384099.99
24.12.2024 08:00:00.000 GMT-0000,21512.763,21517.789,21478.098,21502.521,597400.01
24.12.2024 09:00:00.000 GMT-0000,21502.585,21542.353,21495.597,21537.389,550199.99
24.12.2024 10:00:00.000 GMT-0000,21537.086,21545.764,21516.619,21538.075,430400.01
24.12.2024 11:00:00.000 GMT-0000,21538.310,21544.110,21504.721,21524.843,412999.99
24.12.2024 12:00:00.000 GMT-0000,21524.854,21542.098,21518.342,21538.631,531000.02
24.12.2024 13:00:00.000 GMT-0000,21538.719,21566.209,21526.810,21565.576,633099.97
24.12.2024 14:00:00.000 GMT-0000,21565.309,21656.820,21539.819,21652.619,1660760.05
24.12.2024 15:00:00.000 GMT-0000,21653.408,21714.597,21647.243,21707.254,1930320.02
24.12.2024 16:00:00.000 GMT-0000,21707.208,21740.075,21696.564,21708.064,1572119.95
24.12.2024 17:00:00.000 GMT-0000,21707.776,21784.789,21692.521,21783.119,1680600.05
24.12.2024 18:00:00.000 GMT-0000,21783.208,21802.665,21773.331,21799.586,333960
24.12.2024 19:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
24.12.2024 20:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
24.12.2024 21:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
24.12.2024 22:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
24.12.2024 23:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 00:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 01:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 02:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 03:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 04:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 05:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 06:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 07:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 08:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 09:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 10:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 11:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 12:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 13:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 14:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 15:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 16:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 17:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 18:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 19:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 20:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 21:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 22:00:00.000 GMT-0000,21799.586,21799.586,21799.586,21799.586,0
25.12.2024 23:00:00.000 GMT-0000,21811.265,21835.132,21803.998,21814.464,339800
26.12.2024 00:00:00.000 GMT-0000,21814.219,21822.132,21798.265,21807.787,318500.01
26.12.2024 01:00:00.000 GMT-0000,21807.719,21820.198,21800.631,21814.519,279700.01
26.12.2024 02:00:00.000 GMT-0000,21814.253,21829.265,21805.787,21827.454,207800
26.12.2024 03:00:00.000 GMT-0000,21827.719,21865.319,21826.753,21865.032,293399.99
26.12.2024 04:00:00.000 GMT-0000,21864.921,21865.031,21837.153,21840.676,282500
26.12.2024 05:00:00.000 GMT-0000,21840.889,21851.299,21831.076,21844.442,273799.99
26.12.2024 06:00:00.000 GMT-0000,21844.719,21852.231,21829.953,21831.543,238000.01
26.12.2024 07:00:00.000 GMT-0000,21831.632,21837.899,21819.619,21833.132,190599.99
26.12.2024 08:00:00.000 GMT-0000,21833.108,21833.108,21712.942,21738.175,871400
26.12.2024 09:00:00.000 GMT-0000,21737.787,21747.243,21677.476,21688.075,962300
26.12.2024 10:00:00.000 GMT-0000,21688.242,21700.197,21649.675,21688.131,747300.03
26.12.2024 11:00:00.000 GMT-0000,21688.289,21717.987,21672.221,21715.598,577099.98
26.12.2024 12:00:00.000 GMT-0000,21715.819,21731.554,21686.608,21703.608,745500.03
26.12.2024 13:00:00.000 GMT-0000,21703.610,21717.442,21674.520,21705.586,882000.03
26.12.2024 14:00:00.000 GMT-0000,21704.265,21763.520,21632.854,21719.853,1800199.99
26.12.2024 15:00:00.000 GMT-0000,21719.753,21775.098,21690.354,21771.076,2157959.94
26.12.2024 16:00:00.000 GMT-0000,21771.153,21806.819,21742.619,21805.764,1577399.97
26.12.2024 17:00:00.000 GMT-0000,21806.087,21841.021,21739.876,21772.832,1711799.98
26.12.2024 18:00:00.000 GMT-0000,21772.907,21806.299,21760.208,21782.342,1771319.99
26.12.2024 19:00:00.000 GMT-0000,21781.798,21811.676,21758.843,21809.342,1592399.95
26.12.2024 20:00:00.000 GMT-0000,21809.008,21825.042,21765.208,21771.042,1549440.03
26.12.2024 21:00:00.000 GMT-0000,21771.797,21785.389,21745.876,21760.209,368040
26.12.2024 22:00:00.000 GMT-0000,21760.209,21760.209,21760.209,21760.209,0
26.12.2024 23:00:00.000 GMT-0000,21756.564,21776.132,21745.121,21775.309,285400
27.12.2024 00:00:00.000 GMT-0000,21775.564,21777.676,21725.043,21742.632,438899.99
27.12.2024 01:00:00.000 GMT-0000,21741.532,21747.599,21720.332,21732.989,458799.99
27.12.2024 02:00:00.000 GMT-0000,21732.854,21741.608,21724.909,21730.721,347900
27.12.2024 03:00:00.000 GMT-0000,21731.097,21736.619,21712.587,21722.386,336800.01
27.12.2024 04:00:00.000 GMT-0000,21722.275,21729.799,21713.310,21717.742,277300
27.12.2024 05:00:00.000 GMT-0000,21716.220,21735.575,21716.110,21722.598,295899.99
27.12.2024 06:00:00.000 GMT-0000,21722.654,21723.887,21696.153,21706.521,323100
27.12.2024 07:00:00.000 GMT-0000,21705.720,21713.187,21688.710,21696.819,342999.99
27.12.2024 08:00:00.000 GMT-0000,21697.186,21707.564,21672.210,21677.386,932299.97
27.12.2024 09:00:00.000 GMT-0000,21676.732,21697.599,21668.142,21682.598,703899.98
27.12.2024 10:00:00.000 GMT-0000,21682.264,21695.799,21678.531,21695.154,566299.97
27.12.2024 11:00:00.000 GMT-0000,21696.087,21704.899,21681.721,21703.632,501100
27.12.2024 12:00:00.000 GMT-0000,21703.799,21725.097,21703.753,21711.310,536599.99
27.12.2024 13:00:00.000 GMT-0000,21710.842,21710.842,21655.375,21663.842,854799.99
27.12.2024 14:00:00.000 GMT-0000,21663.721,21669.097,21447.043,21467.020,1888059.97
27.12.2024 15:00:00.000 GMT-0000,21466.142,21478.143,21278.419,21375.686,2722800.02
27.12.2024 16:00:00.000 GMT-0000,21375.396,21440.543,21314.786,21340.720,2343359.95
27.12.2024 17:00:00.000 GMT-0000,21339.620,21368.243,21290.075,21361.264,2173559.9
27.12.2024 18:00:00.000 GMT-0000,21360.110,21466.789,21345.587,21457.697,1991039.99
27.12.2024 19:00:00.000 GMT-0000,21457.531,21494.186,21425.820,21483.897,1927199.96
27.12.2024 20:00:00.000 GMT-0000,21484.042,21490.053,21385.375,21480.553,2146559.95
27.12.2024 21:00:00.000 GMT-0000,21481.553,21510.753,21481.221,21502.808,377999.99
27.12.2024 22:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
27.12.2024 23:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 00:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 01:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 02:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 03:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 04:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 05:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 06:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 07:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 08:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 09:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 10:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 11:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 12:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 13:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 14:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 15:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 16:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 17:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 18:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 19:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 20:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 21:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 22:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
28.12.2024 23:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 00:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 01:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 02:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 03:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 04:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 05:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 06:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 07:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 08:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 09:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 10:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 11:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 12:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 13:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 14:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 15:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 16:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 17:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 18:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 19:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 20:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 21:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 22:00:00.000 GMT-0000,21502.808,21502.808,21502.808,21502.808,0
29.12.2024 23:00:00.000 GMT-0000,21488.797,21521.309,21450.631,21481.608,502500
30.12.2024 00:00:00.000 GMT-0000,21482.065,21501.199,21454.109,21490.799,534200.01
30.12.2024 01:00:00.000 GMT-0000,21490.064,21491.754,21460.086,21488.953,480600
30.12.2024 02:00:00.000 GMT-0000,21488.221,21491.189,21465.254,21469.787,379700.01
30.12.2024 03:00:00.000 GMT-0000,21469.442,21472.799,21454.210,21459.442,324800.01
30.12.2024 04:00:00.000 GMT-0000,21461.010,21474.676,21454.286,21468.009,271600.01
30.12.2024 05:00:00.000 GMT-0000,21468.308,21469.889,21429.132,21438.799,363000.01
30.12.2024 06:00:00.000 GMT-0000,21438.943,21468.242,21427.953,21435.787,399500.01
30.12.2024 07:00:00.000 GMT-0000,21435.675,21437.289,21395.432,21412.819,742200.02
30.12.2024 08:00:00.000 GMT-0000,21412.762,21452.498,21400.231,21431.531,908599.97
30.12.2024 09:00:00.000 GMT-0000,21431.676,21441.031,21401.976,21423.520,752600.01
30.12.2024 10:00:00.000 GMT-0000,21423.529,21443.920,21419.209,21429.920,495099.99
30.12.2024 11:00:00.000 GMT-0000,21430.298,21446.798,21421.532,21426.498,395300
30.12.2024 12:00:00.000 GMT-0000,21426.531,21432.299,21223.142,21262.597,1057199.96
30.12.2024 13:00:00.000 GMT-0000,21257.699,21275.498,21138.510,21157.787,1481400.01
30.12.2024 14:00:00.000 GMT-0000,21156.720,21204.586,21065.532,21073.753,2215199.95
30.12.2024 15:00:00.000 GMT-0000,21072.665,21187.999,21039.053,21157.276,2701200.01
30.12.2024 16:00:00.000 GMT-0000,21158.153,21254.632,21126.210,21244.720,2191080.09
30.12.2024 17:00:00.000 GMT-0000,21244.553,21351.532,21232.708,21337.598,2055119.99
30.12.2024 18:00:00.000 GMT-0000,21338.053,21353.276,21273.521,21323.408,2082720.04
30.12.2024 19:00:00.000 GMT-0000,21323.176,21329.532,21257.875,21310.087,1966199.99
